Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
FRCC_landbasedwind_class3_moderate_2_anyQual:0,4,0.1,0,1.81647571,1.91647571,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_3_anyQual:1,4,0.1,0,0.592961751,0.692961751,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_4_anyQual:1,4,0.1,0,0.27146943,0.37146943,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_5_anyQual:1,4,0.1,0,0.252314258,0.352314258,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_6_anyQual:0,4,0.1,0,0.392166642,0.492166642,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_7_anyQual:0,4,0.1,0,1.418275134,1.518275134,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_8_anyQual:0,4,0.1,0,1.31961095,1.41961095,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_9_anyQual:1,4,0.1,0,0.113576828,0.213576828,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_10_anyQual:1,4,0.1,0,0.277928744,0.377928744,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_11_anyQual:1,4,0.1,0,0.270170348,0.370170348,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_12_anyQual:0,4,0.1,0,0.937690451,1.037690451,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_13_anyQual:0,4,0.1,0,0.248629957,0.348629957,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_14_anyQual:0,4,0.1,0,0.274368658,0.374368658,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_15_anyQual:1,4,0.1,0,0.157476028,0.257476028,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_16_anyQual:1,4,0.1,0,0.090408669,0.190408669,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_17_anyQual:1,4,0.1,0,0.344116905,0.444116905,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_18_anyQual:0,4,0.1,0,0.542012616,0.642012616,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_19_anyQual:0,4,0.1,0,0.188795368,0.288795368,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_20_anyQual:0,4,0.1,0,0.095283852,0.195283852,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_21_anyQual:1,4,0.1,0,0.073299752,0.173299752,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_22_anyQual:1,4,0.1,0,0.07599929,0.17599929,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_23_anyQual:1,4,0.1,0,0.141916891,0.241916891,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_0_anyQual:0.0,4,0.1,0,1941.535476,1941.635476,0.042010418,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_1_anyQual:0.0,4,0.1,0,17433.30889,17433.40889,614.9100695,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_2_anyQual:0.0,4,0.1,0,6612.493586,6612.593586,1045.850386,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_3_anyQual:1.0,4,0.1,0,292.4953712,292.5953712,2057.803336,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_4_anyQual:0.0,4,0.1,0,1.33332701,1.43332701,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_5_anyQual:0.0,4,0.1,0,1.124441194,1.224441194,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_6_anyQual:0.0,4,0.1,0,1.009967836,1.109967836,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_7_anyQual:1.0,4,0.1,0,0.921526073,1.021526073,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_8_anyQual:0.0,4,0.1,0,0.710125344,0.810125344,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_9_anyQual:0.0,4,0.1,0,0.364295715,0.464295715,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_10_anyQual:0.0,4,0.1,0,0.661961488,0.761961488,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_11_anyQual:1.0,4,0.1,0,0.504584142,0.604584142,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_12_anyQual:0.0,4,0.1,0,0.260911268,0.360911268,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_13_anyQual:0.0,4,0.1,0,0.590197338,0.690197338,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_14_anyQual:0.0,4,0.1,0,0.247083929,0.347083929,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_15_anyQual:1.0,4,0.1,0,0.210785299,0.310785299,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_16_anyQual:0.0,4,0.1,0,0.29422846,0.39422846,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_17_anyQual:0.0,4,0.1,0,0.195041885,0.295041885,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_18_anyQual:0.0,4,0.1,0,0.410632478,0.510632478,0,0,0,0,0,0,0,0,0
FRCC_utilitypv_class1_moderate_19_anyQual:1.0,4,0,0,0.201904569,0.201904569,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class3_moderate_fixed_1_1,4,0,0,0.058071145,0.058071145,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class3_moderate_fixed_1_2,4,0,0,0.06053574,0.06053574,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class3_moderate_fixed_1_3,4,0,0,0.057816608,0.057816608,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class3_moderate_fixed_0_1,4,0,0,0.024683507,0.024683507,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class3_moderate_fixed_0_2,4,0,0,0.030375347,0.030375347,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class3_moderate_fixed_0_3,4,0,0,0.029605133,0.029605133,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class12_moderate_floating_0_1,4,0,0,0.024089938,0.024089938,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class12_moderate_floating_0_2,4,0,0,0.030696202,0.030696202,0,0,0,0,0,0,0,0,0
FRCC_offshorewind_class12_moderate_floating_0_3,4,0,0,0.028297264,0.028297264,0,0,0,0,0,0,0,0,0
CASO_batteries_1,3,8929.3,0,0,8929.3,0,33575.2,0,0,33575.2,0,0,0,0
CASO_biomass_1,3,137.2,0,0,137.2,0,0,0,0,0,0,0,0,0
CASO_biomass_2,3,23.8,0,0,23.8,0,0,0,0,0,0,0,0,0
CASO_conventional_hydroelectric_1,3,973.3,0,0,973.3,0,0,0,0,0,0,0,0,0
CASO_conventional_steam_coal_1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CASO_geothermal_1,3,23.6,0,0,23.6,0,0,0,0,0,0,0,0,0
CASO_hydroelectric_pumped_storage_1,3,1665,0,0,1665,0,25807.5,0,0,25807.5,0,0,0,0
CASO_natural_gas_fired_combined_cycle_1,3,2104.9,0,0,2104.9,0,0,0,0,0,0,0,0,0
CASO_natural_gas_fired_combined_cycle_2,3,7481.6,0,0,7481.6,0,0,0,0,0,0,0,0,0
CASO_natural_gas_fired_combustion_turbine_1,3,1872.1,0,0,1872.1,0,0,0,0,0,0,0,0,0
CASO_natural_gas_fired_combustion_turbine_2,3,4877.4,0,0,4877.4,0,0,0,0,0,0,0,0,0
CASO_natural_gas_internal_combustion_engine_1,3,50.2,0,0,50.2,0,0,0,0,0,0,0,0,0
CASO_natural_gas_steam_turbine_1,3,1.5,0,0,1.5,0,0,0,0,0,0,0,0,0
CASO_onshore_wind_turbine_1,3,4069.1,0,0,4069.1,0,0,0,0,0,0,0,0,0
CASO_petroleum_liquids_1,3,17.2,0,0,17.2,0,0,0,0,0,0,0,0,0
CASO_small_hydroelectric_1,3,69.4,0,0,69.4,0,0,0,0,0,0,0,0,0
CASO_solar_photovoltaic_1,3,13797.3,0,0,13797.3,0,0,0,0,0,0,0,0,0
CASO_distributed_generation_1,3,6001,0,0,6001,0,0,0,0,0,0,0,0,0
CASO_naturalgas_hframe_cc_95_ccs_moderate_0,3,0,0,0.062484503,0.062484503,0,0,0,0,0,0,0,0,0
CASO_naturalgas_hframe_cc_moderate_0,3,0.1,0,0.000525877,0.100525877,0,0,0,0,0,0,0,0,0
CASO_naturalgas_fframe_ct_moderate_0,3,0.1,0,0.012193772,0.112193772,0,0,0,0,0,0,0,0,0
CASO_battery_moderate_0,3,0.4,0,0.020216114,0.420216114,0,0.4,0,0.034346166,0.434346166,0,0,0,0
CASO_nuclear_nuclear_moderate_0,3,0,0,0.023841447,0.023841447,0,0,0,0,0,0,0,0,0
CASO_hydrogen_fframe_ct_moderate_0,3,0.1,0,0.003430029,0.103430029,0,0,0,0,0,0,0,0,0
CASO_hydrogen_hframe_cc_moderate_0,3,0.1,0,0.010008934,0.110008934,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_0_anyQual:0,3,0,0,0.116537607,0.116537607,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_1_anyQual:1,3,0,0,0.092044203,0.092044203,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_2_anyQual:0,3,0.1,0,0.020032463,0.120032463,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_3_anyQual:1,3,0,0,0.076969522,0.076969522,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_4_anyQual:0,3,0,0,0.094592277,0.094592277,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_5_anyQual:1,3,0,0,0.093697631,0.093697631,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_6_anyQual:0,3,0,0,0.108813205,0.108813205,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_7_anyQual:1,3,0,0,0.075005158,0.075005158,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_8_anyQual:0,3,0,0,0.09181913,0.09181913,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_9_anyQual:1,3,0,0,0.087174087,0.087174087,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_10_anyQual:0,3,0,0,0.094343157,0.094343157,0,0,0,0,0,0,0,0,0
CASO_landbasedwind_class3_moderate_11_anyQual:1,3,0,0,0.083563935,0.083563935,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_0_anyQual:0.0,3,0,0,0.145386601,0.145386601,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_1_anyQual:1.0,3,0,0,0.286117291,0.286117291,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_2_anyQual:0.0,3,0,0,0.142506602,0.142506602,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_3_anyQual:1.0,3,0,0,0.220809841,0.220809841,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_4_anyQual:0.0,3,0,0,0.103039646,0.103039646,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_5_anyQual:1.0,3,0,0,0.213812447,0.213812447,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_6_anyQual:0.0,3,0,0,0.093636519,0.093636519,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_7_anyQual:1.0,3,0,0,0.197897385,0.197897385,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_8_anyQual:0.0,3,0,0,0.09224621,0.09224621,0,0,0,0,0,0,0,0,0
CASO_utilitypv_class1_moderate_9_anyQual:1.0,3,0,0,0.18471096,0.18471096,0,0,0,0,0,0,0,0,0
CASO_offshorewind_class12_moderate_floating_1_1,3,0,0,0.027989611,0.027989611,0,0,0,0,0,0,0,0,0
CASO_offshorewind_class12_moderate_floating_1_2,3,0,0,0.028845632,0.028845632,0,0,0,0,0,0,0,0,0
CASO_offshorewind_class12_moderate_floating_1_3,3,0,0,0.026912604,0.026912604,0,0,0,0,0,0,0,0,0
CASO_offshorewind_class3_moderate_fixed_0_1,3,0,0,0.0226844,0.0226844,0,0,0,0,0,0,0,0,0
CASO_offshorewind_class12_moderate_floating_0_1,3,0,0,0.023608166,0.023608166,0,0,0,0,0,0,0,0,0
CASO_offshorewind_class12_moderate_floating_0_2,3,0,0,0.024068751,0.024068751,0,0,0,0,0,0,0,0,0
CASO_offshorewind_class12_moderate_floating_0_3,3,0,0,0.026319487,0.026319487,0,0,0,0,0,0,0,0,0
CANO_batteries_1,2,2652.6,0,0,2652.6,0,10574.7,0,0,10574.7,0,0,0,0
CANO_biomass_1,2,156.5,0,0,156.5,0,0,0,0,0,0,0,0,0
CANO_biomass_2,2,71.5,0,0,71.5,0,0,0,0,0,0,0,0,0
CANO_conventional_hydroelectric_1,2,7231.1,0,0,7231.1,0,0,0,0,0,0,0,0,0
CANO_geothermal_1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CANO_hydroelectric_pumped_storage_1,2,2276.9,0,0,2276.9,0,35292,0,0,35292,0,0,0,0
CANO_natural_gas_fired_combined_cycle_1,2,3112.8,0,0,3112.8,0,0,0,0,0,0,0,0,0
CANO_natural_gas_fired_combined_cycle_2,2,8296.9,0,0,8296.9,0,0,0,0,0,0,0,0,0
CANO_natural_gas_fired_combustion_turbine_1,2,2248.7,0,0,2248.7,0,0,0,0,0,0,0,0,0
CANO_natural_gas_fired_combustion_turbine_2,2,2426.8,0,0,2426.8,0,0,0,0,0,0,0,0,0
CANO_natural_gas_internal_combustion_engine_1,2,444.4,0,0,444.4,0,0,0,0,0,0,0,0,0
CANO_natural_gas_steam_turbine_1,2,2.9,0,0,2.9,0,0,0,0,0,0,0,0,0
CANO_nuclear_1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CANO_onshore_wind_turbine_1,2,1442,0,0,1442,0,0,0,0,0,0,0,0,0
CANO_petroleum_liquids_1,2,177.3,0,0,177.3,0,0,0,0,0,0,0,0,0
CANO_small_hydroelectric_1,2,229.8,0,0,229.8,0,0,0,0,0,0,0,0,0
CANO_solar_photovoltaic_1,2,6328.2,0,0,6328.2,0,0,0,0,0,0,0,0,0
CANO_distributed_generation_1,2,3863,0,0,3863,0,0,0,0,0,0,0,0,0
CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2,0,0,0.061569022,0.061569022,0,0,0,0,0,0,0,0,0
CANO_naturalgas_hframe_cc_moderate_0,2,0.1,0,0.003911605,0.103911605,0,0,0,0,0,0,0,0,0
CANO_naturalgas_fframe_ct_moderate_0,2,0.1,0,0.006995016,0.106995016,0,0,0,0,0,0,0,0,0
CANO_battery_moderate_0,2,0.4,0,0.021535427,0.421535427,0,0.4,0,0.048982606,0.448982606,0,0,0,0
CANO_nuclear_nuclear_moderate_0,2,0,0,0.021861968,0.021861968,0,0,0,0,0,0,0,0,0
CANO_hydrogen_fframe_ct_moderate_0,2,0.1,0,0.001937535,0.101937535,0,0,0,0,0,0,0,0,0
CANO_hydrogen_hframe_cc_moderate_0,2,0.1,0,0.006064199,0.106064199,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_0_anyQual:0,2,0,0,0.136909546,0.136909546,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_1_anyQual:1,2,0,0,0.08272753,0.08272753,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_2_anyQual:0,2,0,0,0.136765931,0.136765931,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_3_anyQual:1,2,0,0,0.051850921,0.051850921,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_4_anyQual:0,2,0,0,0.139346709,0.139346709,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_5_anyQual:1,2,0,0,0.07100654,0.07100654,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_6_anyQual:0,2,0,0,0.138651999,0.138651999,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_7_anyQual:1,2,0,0,0.071483871,0.071483871,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_8_anyQual:0,2,0,0,0.142429853,0.142429853,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_9_anyQual:1,2,0,0,0.073642997,0.073642997,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_10_anyQual:0,2,0,0,0.139292545,0.139292545,0,0,0,0,0,0,0,0,0
CANO_landbasedwind_class3_moderate_11_anyQual:1,2,0,0,0.072371379,0.072371379,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_0_anyQual:0.0,2,0,0,0.108677392,0.108677392,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_1_anyQual:1.0,2,0,0,0.196877746,0.196877746,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_2_anyQual:0.0,2,0,0,0.099804455,0.099804455,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_3_anyQual:1.0,2,0,0,0.196239602,0.196239602,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_4_anyQual:0.0,2,0,0,0.092142471,0.092142471,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_5_anyQual:1.0,2,0,0,0.163626912,0.163626912,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_6_anyQual:0.0,2,0,0,0.097923465,0.097923465,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_7_anyQual:1.0,2,0,0,0.093719683,0.093719683,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_8_anyQual:0.0,2,0,0,0.093753663,0.093753663,0,0,0,0,0,0,0,0,0
CANO_utilitypv_class1_moderate_9_anyQual:1.0,2,0,0,0.115819832,0.115819832,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class12_moderate_floating_1_1,2,0,0,0.039613054,0.039613054,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class12_moderate_floating_1_2,2,0,0,0.040946876,0.040946876,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class12_moderate_floating_1_3,2,0,0,0.039763926,0.039763926,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class3_moderate_fixed_0_1,2,0,0,0.053603248,0.053603248,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class3_moderate_fixed_0_2,2,0,0,0.052611977,0.052611977,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class3_moderate_fixed_0_3,2,0,0,0.050265305,0.050265305,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class12_moderate_floating_0_1,2,0,0,0.030500833,0.030500833,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class12_moderate_floating_0_2,2,0,0,0.01682789,0.01682789,0,0,0,0,0,0,0,0,0
CANO_offshorewind_class12_moderate_floating_0_3,2,0,0,0.018501068,0.018501068,0,0,0,0,0,0,0,0,0
BASN_batteries_1,1,935.8,0,0,935.8,0,2195.6,0,0,2195.6,0,0,0,0
BASN_biomass_1,1,8.1,0,0,8.1,0,0,0,0,0,0,0,0,0
BASN_biomass_2,1,20.6,0,0,20.6,0,0,0,0,0,0,0,0,0
BASN_conventional_hydroelectric_1,1,2489.6,0,0,2489.6,0,0,0,0,0,0,0,0,0
BASN_conventional_steam_coal_1,1,1178.2,0,0,1178.2,0,0,0,0,0,0,0,0,0
BASN_conventional_steam_coal_2,1,1822,0,0,1822,0,0,0,0,0,0,0,0,0
BASN_geothermal_1,1,462.4,0,0,462.4,0,0,0,0,0,0,0,0,0
BASN_natural_gas_fired_combined_cycle_1,1,1508.3,0,0,1508.3,0,0,0,0,0,0,0,0,0
BASN_natural_gas_fired_combined_cycle_2,1,7294,0,0,7294,0,0,0,0,0,0,0,0,0
BASN_natural_gas_fired_combustion_turbine_1,1,1946.8,0,0,1946.8,0,0,0,0,0,0,0,0,0
BASN_natural_gas_fired_combustion_turbine_2,1,236.2,0,0,236.2,0,0,0,0,0,0,0,0,0
BASN_natural_gas_internal_combustion_engine_1,1,221.4,0,0,221.4,0,0,0,0,0,0,0,0,0
BASN_natural_gas_steam_turbine_1,1,468.5,0,0,468.5,0,0,0,0,0,0,0,0,0
BASN_onshore_wind_turbine_1,1,2030.1,0,0,2030.1,0,0,0,0,0,0,0,0,0
BASN_petroleum_liquids_1,1,39.8,0,0,39.8,0,0,0,0,0,0,0,0,0
BASN_small_hydroelectric_1,1,188.3,0,0,188.3,0,0,0,0,0,0,0,0,0
BASN_solar_photovoltaic_1,1,8006.2,0,0,8006.2,0,0,0,0,0,0,0,0,0
BASN_distributed_generation_1,1,964,0,0,964,0,0,0,0,0,0,0,0,0
BASN_naturalgas_hframe_cc_moderate_0,1,0.1,0,0.023305539,0.123305539,0,0,0,0,0,0,0,0,0
BASN_naturalgas_fframe_ct_moderate_0,1,0.2,0,0.018531827,0.218531827,0,0,0,0,0,0,0,0,0
BASN_battery_moderate_0,1,0.4,0,0.021165926,0.421165926,0,0.4,0,0.040697726,0.440697726,0,0,0,0
BASN_nuclear_nuclear_moderate_0,1,0,0,0.026062753,0.026062753,0,0,0,0,0,0,0,0,0
BASN_hydrogen_fframe_ct_moderate_0,1,0.1,0,0.018952863,0.118952863,0,0,0,0,0,0,0,0,0
BASN_hydrogen_hframe_cc_moderate_0,1,0.1,0,0.003792389,0.103792389,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_0_anyQual:0,1,0.1,0,0.230902683,0.330902683,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_1_anyQual:1,1,0.1,0,0.2217742,0.3217742,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_2_anyQual:0,1,0.1,0,0.19322718,0.29322718,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_3_anyQual:1,1,0.1,0,0.214543805,0.314543805,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_4_anyQual:0,1,0.1,0,0.178963568,0.278963568,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_5_anyQual:1,1,0.1,0,0.197455704,0.297455704,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_6_anyQual:0,1,0.1,0,0.174152905,0.274152905,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_7_anyQual:1,1,0.1,0,0.185516444,0.285516444,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_8_anyQual:0,1,0.1,0,0.157322425,0.257322425,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_9_anyQual:1,1,0.1,0,0.183052396,0.283052396,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_10_anyQual:0,1,0.1,0,0.175476653,0.275476653,0,0,0,0,0,0,0,0,0
BASN_landbasedwind_class3_moderate_11_anyQual:1,1,0.1,0,0.172770523,0.272770523,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_0_anyQual:0.0,1,0,0,0.313708902,0.313708902,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_1_anyQual:1.0,1,0.1,0,0.20599408,0.30599408,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_2_anyQual:0.0,1,0.1,0,0.20151332,0.30151332,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_3_anyQual:1.0,1,0,0,0.187222148,0.187222148,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_4_anyQual:0.0,1,0.1,0,0.246798415,0.346798415,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_5_anyQual:1.0,1,0,0,0.206255932,0.206255932,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_6_anyQual:0.0,1,0,0,0.324529998,0.324529998,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_7_anyQual:1.0,1,0,0,0.147933943,0.147933943,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_8_anyQual:0.0,1,0,0,0.262711866,0.262711866,0,0,0,0,0,0,0,0,0
BASN_utilitypv_class1_moderate_9_anyQual:1.0,1,0,0,0.138873418,0.138873418,0,0,0,0,0,0,0,0,0
